Getting T ready...
Inputs
Spurious whole dataset
data_root: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/data/spurious/waterbird_complete95_forest2water2
json_root: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/codebase/data_preprocessing
logs: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/log/spurious-cub-waterbird-landbird-224
checkpoints: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/checkpoints/spurious-cub-waterbird-landbird-224
checkpoint_file: g_best_model_epoch_51.pth.tar
output: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/out/spurious-cub-waterbird-landbird-224
attribute_file_name: attributes_spurious.npy
seed: 0
pretrained: True
dataset: cub
img_size: 224
bs: 16
lr: 0.001
epochs: 300
solver_LR: sgd
loss_LR: BCE
epochs_LR: 200
layer: layer4
flattening_type: adaptive
smoothing_value: 0.0
arch: ResNet50
concept_names: ['has_bill_shape_dagger', 'has_bill_shape_hooked_seabird', 'has_bill_shape_allpurpose', 'has_bill_shape_cone', 'has_wing_color_brown', 'has_wing_color_grey', 'has_wing_color_yellow', 'has_wing_color_black', 'has_wing_color_white', 'has_wing_color_buff', 'has_upperparts_color_brown', 'has_upperparts_color_grey', 'has_upperparts_color_yellow', 'has_upperparts_color_black', 'has_upperparts_color_white', 'has_upperparts_color_buff', 'has_underparts_color_brown', 'has_underparts_color_grey', 'has_underparts_color_yellow', 'has_underparts_color_black', 'has_underparts_color_white', 'has_underparts_color_buff', 'has_breast_pattern_solid', 'has_breast_pattern_striped', 'has_breast_pattern_multicolored', 'has_back_color_brown', 'has_back_color_grey', 'has_back_color_yellow', 'has_back_color_black', 'has_back_color_white', 'has_back_color_buff', 'has_tail_shape_notched_tail', 'has_upper_tail_color_brown', 'has_upper_tail_color_grey', 'has_upper_tail_color_black', 'has_upper_tail_color_white', 'has_upper_tail_color_buff', 'has_head_pattern_plain', 'has_head_pattern_capped', 'has_breast_color_brown', 'has_breast_color_grey', 'has_breast_color_yellow', 'has_breast_color_black', 'has_breast_color_white', 'has_breast_color_buff', 'has_throat_color_grey', 'has_throat_color_yellow', 'has_throat_color_black', 'has_throat_color_white', 'has_eye_color_black', 'has_bill_length_about_the_same_as_head', 'has_bill_length_shorter_than_head', 'has_forehead_color_blue', 'has_forehead_color_brown', 'has_forehead_color_grey', 'has_forehead_color_yellow', 'has_forehead_color_black', 'has_forehead_color_white', 'has_forehead_color_red', 'has_under_tail_color_brown', 'has_under_tail_color_grey', 'has_under_tail_color_yellow', 'has_under_tail_color_black', 'has_under_tail_color_white', 'has_under_tail_color_buff', 'has_nape_color_blue', 'has_nape_color_brown', 'has_nape_color_grey', 'has_nape_color_yellow', 'has_nape_color_black', 'has_nape_color_white', 'has_nape_color_buff', 'has_belly_color_grey', 'has_belly_color_yellow', 'has_belly_color_black', 'has_belly_color_white', 'has_belly_color_buff', 'has_wing_shape_roundedwings', 'has_size_small_5__9_in', 'has_size_medium_9__16_in', 'has_size_very_small_3__5_in', 'has_shape_perchinglike', 'has_back_pattern_solid', 'has_back_pattern_striped', 'has_back_pattern_multicolored', 'has_tail_pattern_solid', 'has_tail_pattern_multicolored', 'has_belly_pattern_solid', 'has_primary_color_brown', 'has_primary_color_grey', 'has_primary_color_yellow', 'has_primary_color_black', 'has_primary_color_white', 'has_primary_color_buff', 'has_leg_color_grey', 'has_leg_color_black', 'has_leg_color_buff', 'has_bill_color_grey', 'has_bill_color_black', 'has_crown_color_blue', 'has_crown_color_brown', 'has_crown_color_grey', 'has_crown_color_yellow', 'has_crown_color_black', 'has_crown_color_white', 'has_wing_pattern_solid', 'has_wing_pattern_striped', 'has_wing_pattern_multicolored', 'has_ocean', 'has_lake', 'has_bamboo', 'has_forest']
labels: ['0 (Landbird)', '1 (Waterbird)']
spurious_specific_classes: n
spurious_waterbird_landbird: y
projected: n
weight_decay: 0.0001
Device: cuda
BB is loaded from /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/checkpoints/spurious-cub-waterbird-landbird-224/cub/BB/lr_0.001_epochs_300/ResNet50/g_best_model_epoch_51.pth.tar
Loading dataloader for waterbird-landbird
/ocean/projects/asc170022p/shg121/PhD/ICLR-2022/data/spurious/waterbird_complete95_forest2water2
(11788, 119)
Attr size: (11788, 112)
Time to load train-test-val datasets: 53.556389808654785 secs
################## TB Log path ###################
/ocean/projects/asc170022p/shg121/PhD/ICLR-2022/log/spurious-cub-waterbird-landbird-224/cub/t/lr_0.001_epochs_300_ResNet50_layer4_adaptive_sgd_BCE/Run(lr=0.001, now='2022-08-25-05H-48M-42S')
################## TB Log path ###################

####################### Statistics on dev set #########################
112
(5794, 112)
(5794, 112)
has_bill_shape_dagger: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_wing_color_yellow: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_wing_color_black: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_wing_color_white: {'accuracy': 0.9375, 'precision': 0.75, 'recall': 0.3333333333333333, 'f1': 0.46153846153846156}
has_wing_color_buff: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_upperparts_color_brown: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_upperparts_color_grey: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_upperparts_color_yellow: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_upperparts_color_black: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_upperparts_color_white: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_upperparts_color_buff: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_underparts_color_brown: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_underparts_color_grey: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_underparts_color_yellow: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_underparts_color_black: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_underparts_color_white: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_underparts_color_buff: {'accuracy': 0.9375, 'precision': 0.6666666666666666, 'recall': 0.4444444444444444, 'f1': 0.5333333333333333}
has_breast_pattern_solid: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_breast_pattern_striped: {'accuracy': 0.9375, 'precision': 0.75, 'recall': 0.3333333333333333, 'f1': 0.46153846153846156}
has_breast_pattern_multicolored: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_back_color_brown: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_back_color_grey: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_back_color_yellow: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_back_color_black: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_back_color_white: {'accuracy': 0.9285714285714286, 'precision': 0.5714285714285714, 'recall': 0.4444444444444444, 'f1': 0.5}
has_back_color_buff: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_tail_shape_notched_tail: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_upper_tail_color_brown: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_upper_tail_color_grey: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_upper_tail_color_black: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_upper_tail_color_white: {'accuracy': 0.8392857142857143, 'precision': 0.6666666666666666, 'recall': 0.2, 'f1': 0.30769230769230765}
has_upper_tail_color_buff: {'accuracy': 0.8303571428571429, 'precision': 0.5714285714285714, 'recall': 0.2, 'f1': 0.29629629629629634}
has_head_pattern_plain: {'accuracy': 0.8392857142857143, 'precision': 0.75, 'recall': 0.15, 'f1': 0.24999999999999997}
has_head_pattern_capped: {'accuracy': 0.8571428571428571, 'precision': 0.75, 'recall': 0.3, 'f1': 0.4285714285714285}
has_breast_color_brown: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_breast_color_grey: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_breast_color_yellow: {'accuracy': 0.8571428571428571, 'precision': 1.0, 'recall': 0.2, 'f1': 0.33333333333333337}
has_breast_color_black: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_breast_color_white: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.15, 'f1': 0.23076923076923075}
has_breast_color_buff: {'accuracy': 0.8303571428571429, 'precision': 0.5714285714285714, 'recall': 0.2, 'f1': 0.29629629629629634}
has_throat_color_grey: {'accuracy': 0.8392857142857143, 'precision': 0.6666666666666666, 'recall': 0.2, 'f1': 0.30769230769230765}
has_throat_color_yellow: {'accuracy': 0.8482142857142857, 'precision': 0.8, 'recall': 0.2, 'f1': 0.32000000000000006}
has_throat_color_black: {'accuracy': 0.8303571428571429, 'precision': 0.5714285714285714, 'recall': 0.2, 'f1': 0.29629629629629634}
has_throat_color_white: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.2, 'f1': 0.28571428571428575}
has_eye_color_black: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_bill_length_about_the_same_as_head: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_bill_length_shorter_than_head: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_forehead_color_blue: {'accuracy': 0.8482142857142857, 'precision': 0.7142857142857143, 'recall': 0.25, 'f1': 0.37037037037037035}
has_forehead_color_brown: {'accuracy': 0.8392857142857143, 'precision': 0.6666666666666666, 'recall': 0.2, 'f1': 0.30769230769230765}
has_forehead_color_grey: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.15, 'f1': 0.23076923076923075}
has_forehead_color_yellow: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.2, 'f1': 0.28571428571428575}
has_forehead_color_black: {'accuracy': 0.8392857142857143, 'precision': 0.6666666666666666, 'recall': 0.2, 'f1': 0.30769230769230765}
has_forehead_color_white: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_forehead_color_red: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_under_tail_color_brown: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.15, 'f1': 0.23076923076923075}
has_under_tail_color_grey: {'accuracy': 0.9107142857142857, 'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1': 0.4444444444444444}
has_under_tail_color_yellow: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_under_tail_color_black: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_under_tail_color_white: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_under_tail_color_buff: {'accuracy': 0.9107142857142857, 'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1': 0.4444444444444444}
has_nape_color_blue: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_nape_color_brown: {'accuracy': 0.9107142857142857, 'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1': 0.4444444444444444}
has_nape_color_grey: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_nape_color_yellow: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_nape_color_black: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_nape_color_white: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_nape_color_buff: {'accuracy': 0.875, 'precision': 0.375, 'recall': 0.25, 'f1': 0.3}
has_belly_color_grey: {'accuracy': 0.9107142857142857, 'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1': 0.4444444444444444}
has_belly_color_yellow: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_belly_color_black: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_belly_color_white: {'accuracy': 0.8839285714285714, 'precision': 0.42857142857142855, 'recall': 0.25, 'f1': 0.3157894736842105}
has_belly_color_buff: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_wing_shape_roundedwings: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_size_small_5__9_in: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_size_medium_9__16_in: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_size_very_small_3__5_in: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_shape_perchinglike: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_back_pattern_solid: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_back_pattern_striped: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_back_pattern_multicolored: {'accuracy': 0.9107142857142857, 'precision': 0.625, 'recall': 0.4166666666666667, 'f1': 0.5}
has_tail_pattern_solid: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_tail_pattern_multicolored: {'accuracy': 0.8839285714285714, 'precision': 0.42857142857142855, 'recall': 0.25, 'f1': 0.3157894736842105}
has_belly_pattern_solid: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_primary_color_brown: {'accuracy': 0.8303571428571429, 'precision': 0.875, 'recall': 0.28, 'f1': 0.42424242424242425}
has_primary_color_grey: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_primary_color_yellow: {'accuracy': 0.8392857142857143, 'precision': 0.8888888888888888, 'recall': 0.32, 'f1': 0.47058823529411764}
has_primary_color_black: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_primary_color_white: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_primary_color_buff: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_leg_color_grey: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_leg_color_black: {'accuracy': 0.8125, 'precision': 0.7, 'recall': 0.28, 'f1': 0.4}
has_leg_color_buff: {'accuracy': 0.8392857142857143, 'precision': 0.8888888888888888, 'recall': 0.32, 'f1': 0.47058823529411764}
has_bill_color_grey: {'accuracy': 0.8303571428571429, 'precision': 0.875, 'recall': 0.28, 'f1': 0.42424242424242425}
has_bill_color_black: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_crown_color_blue: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_crown_color_brown: {'accuracy': 0.8035714285714286, 'precision': 0.7142857142857143, 'recall': 0.2, 'f1': 0.3125}
has_crown_color_grey: {'accuracy': 0.8035714285714286, 'precision': 0.7142857142857143, 'recall': 0.2, 'f1': 0.3125}
has_crown_color_yellow: {'accuracy': 0.8214285714285714, 'precision': 1.0, 'recall': 0.2, 'f1': 0.33333333333333337}
has_crown_color_black: {'accuracy': 0.8303571428571429, 'precision': 0.875, 'recall': 0.28, 'f1': 0.42424242424242425}
has_crown_color_white: {'accuracy': 0.8303571428571429, 'precision': 0.875, 'recall': 0.28, 'f1': 0.42424242424242425}
has_wing_pattern_solid: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_wing_pattern_striped: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_wing_pattern_multicolored: {'accuracy': 0.8125, 'precision': 0.75, 'recall': 0.24, 'f1': 0.36363636363636365}
has_ocean: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_lake: {'accuracy': 0.8392857142857143, 'precision': 1.0, 'recall': 0.28, 'f1': 0.43750000000000006}
has_bamboo: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_forest: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
Overall Accuracy: 0.8507490262057885
<<< Model Test Results: AUROC >>>
MEAN : 0.7964
has_bill_shape_dagger : 0.8335
has_bill_shape_hooked_seabird : 0.8814
has_bill_shape_allpurpose : 0.7582
has_bill_shape_cone : 0.8044
has_wing_color_brown : 0.8676
has_wing_color_grey : 0.7491
has_wing_color_yellow : 0.7749
has_wing_color_black : 0.7799
has_wing_color_white : 0.7592
has_wing_color_buff : 0.8604
has_upperparts_color_brown : 0.8714
has_upperparts_color_grey : 0.7570
has_upperparts_color_yellow : 0.8878
has_upperparts_color_black : 0.7779
has_upperparts_color_white : 0.7931
has_upperparts_color_buff : 0.8301
has_underparts_color_brown : 0.7392
has_underparts_color_grey : 0.6829
has_underparts_color_yellow : 0.8961
has_underparts_color_black : 0.8140
has_underparts_color_white : 0.7542
has_underparts_color_buff : 0.7524
has_breast_pattern_solid : 0.7609
has_breast_pattern_striped : 0.8460
has_breast_pattern_multicolored : 0.7324
has_back_color_brown : 0.8481
has_back_color_grey : 0.7481
has_back_color_yellow : 0.8641
has_back_color_black : 0.7983
has_back_color_white : 0.8472
has_back_color_buff : 0.8310
has_tail_shape_notched_tail : 0.7511
has_upper_tail_color_brown : 0.8246
has_upper_tail_color_grey : 0.7275
has_upper_tail_color_black : 0.8092
has_upper_tail_color_white : 0.8299
has_upper_tail_color_buff : 0.8367
has_head_pattern_plain : 0.8207
has_head_pattern_capped : 0.7089
has_breast_color_brown : 0.7486
has_breast_color_grey : 0.6804
has_breast_color_yellow : 0.9013
has_breast_color_black : 0.7584
has_breast_color_white : 0.7642
has_breast_color_buff : 0.7578
has_throat_color_grey : 0.6285
has_throat_color_yellow : 0.8571
has_throat_color_black : 0.7985
has_throat_color_white : 0.7826
has_eye_color_black : 0.8198
has_bill_length_about_the_same_as_head : 0.8242
has_bill_length_shorter_than_head : 0.8445
has_forehead_color_blue : 0.8969
has_forehead_color_brown : 0.8158
has_forehead_color_grey : 0.7515
has_forehead_color_yellow : 0.7957
has_forehead_color_black : 0.7572
has_forehead_color_white : 0.8473
has_forehead_color_red : 0.9124
has_under_tail_color_brown : 0.8274
has_under_tail_color_grey : 0.6950
has_under_tail_color_yellow : 0.7621
has_under_tail_color_black : 0.8120
has_under_tail_color_white : 0.8082
has_under_tail_color_buff : 0.8105
has_nape_color_blue : 0.8969
has_nape_color_brown : 0.7837
has_nape_color_grey : 0.7196
has_nape_color_yellow : 0.8540
has_nape_color_black : 0.8124
has_nape_color_white : 0.8475
has_nape_color_buff : 0.8002
has_belly_color_grey : 0.6709
has_belly_color_yellow : 0.9100
has_belly_color_black : 0.8376
has_belly_color_white : 0.7701
has_belly_color_buff : 0.7263
has_wing_shape_roundedwings : 0.7110
has_size_small_5__9_in : 0.7759
has_size_medium_9__16_in : 0.9207
has_size_very_small_3__5_in : 0.6718
has_shape_perchinglike : 0.8809
has_back_pattern_solid : 0.7578
has_back_pattern_striped : 0.8724
has_back_pattern_multicolored : 0.7000
has_tail_pattern_solid : 0.7312
has_tail_pattern_multicolored : 0.7547
has_belly_pattern_solid : 0.7653
has_primary_color_brown : 0.8180
has_primary_color_grey : 0.7569
has_primary_color_yellow : 0.9139
has_primary_color_black : 0.8521
has_primary_color_white : 0.8078
has_primary_color_buff : 0.8041
has_leg_color_grey : 0.7208
has_leg_color_black : 0.7312
has_leg_color_buff : 0.7167
has_bill_color_grey : 0.6622
has_bill_color_black : 0.7620
has_crown_color_blue : 0.8970
has_crown_color_brown : 0.8093
has_crown_color_grey : 0.6977
has_crown_color_yellow : 0.8187
has_crown_color_black : 0.7635
has_crown_color_white : 0.8163
has_wing_pattern_solid : 0.7644
has_wing_pattern_striped : 0.8494
has_wing_pattern_multicolored : 0.7843
has_ocean : 0.8617
has_lake : 0.7479
has_bamboo : 0.9313
has_forest : 0.8668
------------------------
####################### Statistics on dev set #########################
468385
<dataset.dataset_cubs.DRODatasetFinal object at 0x14e0a50165d0>
112

 Old best val accuracy: 86.21095098377633 (%) || New best val accuracy: 86.21588219340204 (%) , and new model saved..


 /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/checkpoints/spurious-cub-waterbird-landbird-224/cub/t/lr_0.001_epochs_300/lr_0.001_epochs_300_ResNet50_layer4_adaptive_sgd_BCE/g_best_model_epoch_103.pth.tar

Epoch: [103/200] Train_loss: 0.2961 Train_Accuracy: 87.216 (%) Val_loss: 0.3229 Best_Val_Accuracy: 86.2159 (%)  Epoch_Duration: 45.4446

####################### Statistics on dev set #########################
112
(602576, 112)
(602576, 112)
has_bill_shape_dagger: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_bill_shape_hooked_seabird: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_bill_shape_allpurpose: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_bill_shape_cone: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_wing_color_brown: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_wing_color_grey: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_wing_color_yellow: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_wing_color_black: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_wing_color_white: {'accuracy': 0.9375, 'precision': 0.75, 'recall': 0.3333333333333333, 'f1': 0.46153846153846156}
has_wing_color_buff: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_upperparts_color_brown: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_upperparts_color_grey: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_upperparts_color_yellow: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_upperparts_color_black: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_upperparts_color_white: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_upperparts_color_buff: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_underparts_color_brown: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_underparts_color_grey: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_underparts_color_yellow: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_underparts_color_black: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_underparts_color_white: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_underparts_color_buff: {'accuracy': 0.9375, 'precision': 0.6666666666666666, 'recall': 0.4444444444444444, 'f1': 0.5333333333333333}
has_breast_pattern_solid: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_breast_pattern_striped: {'accuracy': 0.9375, 'precision': 0.75, 'recall': 0.3333333333333333, 'f1': 0.46153846153846156}
has_breast_pattern_multicolored: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_back_color_brown: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_back_color_grey: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_back_color_yellow: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_back_color_black: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_back_color_white: {'accuracy': 0.9285714285714286, 'precision': 0.5714285714285714, 'recall': 0.4444444444444444, 'f1': 0.5}
has_back_color_buff: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_tail_shape_notched_tail: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_upper_tail_color_brown: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_upper_tail_color_grey: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_upper_tail_color_black: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_upper_tail_color_white: {'accuracy': 0.8392857142857143, 'precision': 0.6666666666666666, 'recall': 0.2, 'f1': 0.30769230769230765}
